PRINCIPLE COMMODITY,COUNTRY,UNIT,QUANTITY,Value(US$ million)
INORGANIC CHEMICALS                               ,ARMENIA,KGS,358168,0.13
INORGANIC CHEMICALS                               ,AUSTRALIA,KGS,10242531,16.39
INORGANIC CHEMICALS                               ,AUSTRIA,KGS,688823,3.16
INORGANIC CHEMICALS                               ,AZERBAIJAN,KGS,1513193,0.55
INORGANIC CHEMICALS                               ,BAHAMAS,KGS,0,0.00
INORGANIC CHEMICALS                               ,BAHARAIN IS,KGS,3352897,1.28
INORGANIC CHEMICALS                               ,BANGLADESH PR,KGS,214335362,101.60
INORGANIC CHEMICALS                               ,BARBADOS,KGS,47086,0.02
INORGANIC CHEMICALS                               ,BELARUS,KGS,57168,1.05
INORGANIC CHEMICALS                               ,BELGIUM,KGS,26187455,42.98
INORGANIC CHEMICALS                               ,BELIZE,KGS,170,0.00
INORGANIC CHEMICALS                               ,BENIN,KGS,2639032,0.99
INORGANIC CHEMICALS                               ,BHUTAN,KGS,2880289,1.59
INORGANIC CHEMICALS                               ,BOLIVIA,KGS,1707,0.05
INORGANIC CHEMICALS                               ,BOSNIA-HRZGOVIN,KGS,632,0.02
INORGANIC CHEMICALS                               ,BOTSWANA,KGS,4873,0.03
INORGANIC CHEMICALS                               ,BRAZIL,KGS,32425387,55.19
INORGANIC CHEMICALS                               ,BRUNEI,KGS,1674605,0.34
INORGANIC CHEMICALS                               ,BULGARIA,KGS,325005,0.63
INORGANIC CHEMICALS                               ,BURKINA FASO,KGS,450024,0.18
INORGANIC CHEMICALS                               ,BURUNDI,KGS,638618,0.48
INORGANIC CHEMICALS                               ,C AFRI REP,KGS,1810,0.01
INORGANIC CHEMICALS                               ,CAMBODIA,KGS,3756,0.02
INORGANIC CHEMICALS                               ,CAMEROON,KGS,6283187,3.67
INORGANIC CHEMICALS                               ,CANADA,KGS,4642844,5.53
INORGANIC CHEMICALS                               ,CAYMAN IS,KGS,0,0.00
INORGANIC CHEMICALS                               ,CHAD,KGS,0,0.00
INORGANIC CHEMICALS                               ,CHILE,KGS,2189116,5.29
INORGANIC CHEMICALS                               ,CHINA P RP,KGS,25164033,95.93
INORGANIC CHEMICALS                               ,COLOMBIA,KGS,2351776,4.52
INORGANIC CHEMICALS                               ,CONGO D. REP.,KGS,3437129,2.48
INORGANIC CHEMICALS                               ,CONGO P REP,KGS,1525092,0.78
INORGANIC CHEMICALS                               ,COSTA RICA,KGS,432847,0.14
INORGANIC CHEMICALS                               ,COTE D' IVOIRE,KGS,15436710,8.97
INORGANIC CHEMICALS                               ,CROATIA,KGS,118651,0.31
INORGANIC CHEMICALS                               ,CUBA,KGS,0,0.00
INORGANIC CHEMICALS                               ,CYPRUS,KGS,2865843,2.01
INORGANIC CHEMICALS                               ,CZECH REPUBLIC,KGS,1739794,2.38
INORGANIC CHEMICALS                               ,DENMARK,KGS,1607230,1.60
INORGANIC CHEMICALS                               ,DJIBOUTI,KGS,10587333,5.56
INORGANIC CHEMICALS                               ,DOMINIC REP,KGS,1227980,0.43
INORGANIC CHEMICALS                               ,DOMINICA,KGS,1200,0.00
INORGANIC CHEMICALS                               ,ECUADOR,KGS,822484,1.67
INORGANIC CHEMICALS                               ,EGYPT A RP,KGS,13493571,19.29
INORGANIC CHEMICALS                               ,EL SALVADOR,KGS,283818,0.34
INORGANIC CHEMICALS                               ,EQUTL GUINEA,KGS,27164,0.04
INORGANIC CHEMICALS                               ,ERITREA,KGS,312595,0.73
INORGANIC CHEMICALS                               ,ESTONIA,KGS,53531,0.12
INORGANIC CHEMICALS                               ,ETHIOPIA,KGS,17137173,8.73
INORGANIC CHEMICALS                               ,FIJI IS,KGS,206144,0.07
INORGANIC CHEMICALS                               ,FINLAND,KGS,404106,0.61
INORGANIC CHEMICALS                               ,FR GUIANA,KGS,0,0.00
INORGANIC CHEMICALS                               ,FR POLYNESIA,KGS,24000,0.01
INORGANIC CHEMICALS                               ,FRANCE,KGS,11042540,17.95
INORGANIC CHEMICALS                               ,GABON,KGS,928432,0.52
INORGANIC CHEMICALS                               ,GAMBIA,KGS,357576,0.32
INORGANIC CHEMICALS                               ,GEORGIA,KGS,1027342,0.62
INORGANIC CHEMICALS                               ,GERMANY,KGS,20989802,46.79
INORGANIC CHEMICALS                               ,GHANA,KGS,34325570,16.06
INORGANIC CHEMICALS                               ,GREECE,KGS,2854872,3.64
INORGANIC CHEMICALS                               ,GUAM,KGS,0,0.00
INORGANIC CHEMICALS                               ,GUATEMALA,KGS,1034380,0.68
INORGANIC CHEMICALS                               ,GUINEA,KGS,19420069,10.05
INORGANIC CHEMICALS                               ,GUINEA BISSAU,KGS,3740,0.01
INORGANIC CHEMICALS                               ,GUYANA,KGS,22719,0.04
INORGANIC CHEMICALS                               ,HAITI,KGS,7400,0.04
INORGANIC CHEMICALS                               ,HONDURAS,KGS,924447,1.11
INORGANIC CHEMICALS                               ,HONG KONG,KGS,218391,4.42
INORGANIC CHEMICALS                               ,HUNGARY,KGS,46411,0.18
INORGANIC CHEMICALS                               ,INDONESIA,KGS,43400495,44.54
INORGANIC CHEMICALS                               ,IRAN,KGS,6686244,8.38
INORGANIC CHEMICALS                               ,IRAQ,KGS,1521093,0.95
INORGANIC CHEMICALS                               ,IRELAND,KGS,82259,0.38
INORGANIC CHEMICALS                               ,ISRAEL,KGS,2949831,7.64
INORGANIC CHEMICALS                               ,ITALY,KGS,49992083,52.82
INORGANIC CHEMICALS                               ,JAMAICA,KGS,93863,0.08
INORGANIC CHEMICALS                               ,JAPAN,KGS,21532370,46.07
INORGANIC CHEMICALS                               ,JORDAN,KGS,36489197,6.34
INORGANIC CHEMICALS                               ,KAZAKHSTAN,KGS,247306,0.89
INORGANIC CHEMICALS                               ,KENYA,KGS,60322841,28.28
INORGANIC CHEMICALS                               ,KIRIBATI REP,KGS,240,0.00
INORGANIC CHEMICALS                               ,KOREA RP,KGS,28480927,50.00
INORGANIC CHEMICALS                               ,KUWAIT,KGS,20460163,6.06
INORGANIC CHEMICALS                               ,KYRGHYZSTAN,KGS,2000,0.04
INORGANIC CHEMICALS                               ,LAO PD RP,KGS,0,0.00
INORGANIC CHEMICALS                               ,LATVIA,KGS,450705,1.02
INORGANIC CHEMICALS                               ,LEBANON,KGS,1312973,0.76
INORGANIC CHEMICALS                               ,LESOTHO,KGS,0,0.00
INORGANIC CHEMICALS                               ,LIBERIA,KGS,409181,0.26
INORGANIC CHEMICALS                               ,LIBYA,KGS,205080,0.10
INORGANIC CHEMICALS                               ,LITHUANIA,KGS,3798354,3.63
INORGANIC CHEMICALS                               ,LUXEMBOURG,KGS,300,0.00
INORGANIC CHEMICALS                               ,MACEDONIA,KGS,317,0.00
INORGANIC CHEMICALS                               ,MADAGASCAR,KGS,1556107,0.91
INORGANIC CHEMICALS                               ,MALAWI,KGS,406472,0.35
INORGANIC CHEMICALS                               ,MALAYSIA,KGS,86763116,38.27
INORGANIC CHEMICALS                               ,MALDIVES,KGS,698459,0.86
INORGANIC CHEMICALS                               ,MALI,KGS,554963,0.39
INORGANIC CHEMICALS                               ,MALTA,KGS,4000,0.03
INORGANIC CHEMICALS                               ,MAURITANIA,KGS,895066,0.70
INORGANIC CHEMICALS                               ,MAURITIUS,KGS,1337121,1.02
INORGANIC CHEMICALS                               ,MEXICO,KGS,12321691,19.93
INORGANIC CHEMICALS                               ,MICRONESIA,KGS,250,0.00
INORGANIC CHEMICALS                               ,MOLDOVA,KGS,879,0.05
INORGANIC CHEMICALS                               ,MONGOLIA,KGS,958,0.04
INORGANIC CHEMICALS                               ,MOROCCO,KGS,5875489,4.18
INORGANIC CHEMICALS                               ,MOZAMBIQUE,KGS,17271280,9.42
INORGANIC CHEMICALS                               ,MYANMAR,KGS,32549356,16.91
INORGANIC CHEMICALS                               ,NAMIBIA,KGS,214608,0.51
INORGANIC CHEMICALS                               ,NEPAL,KGS,94581016,33.94
INORGANIC CHEMICALS                               ,NETHERLAND,KGS,37127196,52.20
INORGANIC CHEMICALS                               ,NETHERLANDANTIL,KGS,0,0.00
INORGANIC CHEMICALS                               ,NEW CALEDONIA,KGS,403200,0.06
INORGANIC CHEMICALS                               ,NEW ZEALAND,KGS,2207320,2.53
INORGANIC CHEMICALS                               ,NICARAGUA,KGS,155426,0.05
INORGANIC CHEMICALS                               ,NIGER,KGS,465953,0.28
INORGANIC CHEMICALS                               ,NIGERIA,KGS,32691263,25.15
INORGANIC CHEMICALS                               ,NORWAY,KGS,501890,0.31
INORGANIC CHEMICALS                               ,OMAN,KGS,49721323,18.91
INORGANIC CHEMICALS                               ,PAKISTAN IR,KGS,1145122,1.96
INORGANIC CHEMICALS                               ,PANAMA REPUBLIC,KGS,220939,0.18
INORGANIC CHEMICALS                               ,PAPUA N GNA,KGS,69885,0.03
INORGANIC CHEMICALS                               ,PARAGUAY,KGS,209037,0.31
INORGANIC CHEMICALS                               ,PERU,KGS,2326732,3.43
INORGANIC CHEMICALS                               ,PHILIPPINES,KGS,40153585,27.74
INORGANIC CHEMICALS                               ,POLAND,KGS,39009761,51.12
INORGANIC CHEMICALS                               ,PORTUGAL,KGS,3487959,4.68
INORGANIC CHEMICALS                               ,PUERTO RICO,KGS,6396732,2.75
INORGANIC CHEMICALS                               ,QATAR,KGS,34031158,9.23
INORGANIC CHEMICALS                               ,REUNION,KGS,48295,0.01
INORGANIC CHEMICALS                               ,ROMANIA,KGS,1933423,2.29
INORGANIC CHEMICALS                               ,RUSSIA,KGS,27466049,42.67
INORGANIC CHEMICALS                               ,RWANDA,KGS,1459668,1.11
INORGANIC CHEMICALS                               ,SAMOA,KGS,250,0.00
INORGANIC CHEMICALS                               ,SAUDI ARAB,KGS,196203838,125.45
INORGANIC CHEMICALS                               ,SENEGAL,KGS,17680039,5.67
INORGANIC CHEMICALS                               ,SERBIA,KGS,45623,0.77
INORGANIC CHEMICALS                               ,SEYCHELLES,KGS,110511,0.06
INORGANIC CHEMICALS                               ,SIERRA LEONE,KGS,975628,0.70
INORGANIC CHEMICALS                               ,SINGAPORE,KGS,26224408,20.03
INORGANIC CHEMICALS                               ,SLOVAK REP,KGS,5073625,5.37
INORGANIC CHEMICALS                               ,SLOVENIA,KGS,1555791,2.56
INORGANIC CHEMICALS                               ,SOLOMON IS,KGS,1893,0.00
INORGANIC CHEMICALS                               ,SOMALIA,KGS,455714,0.21
INORGANIC CHEMICALS                               ,SOUTH AFRICA,KGS,190061760,95.86
INORGANIC CHEMICALS                               ,SOUTH SUDAN,KGS,15000,0.00
INORGANIC CHEMICALS                               ,SPAIN,KGS,22775936,25.27
INORGANIC CHEMICALS                               ,SRI LANKA DSR,KGS,105507245,81.84
INORGANIC CHEMICALS                               ,ST LUCIA,KGS,19450,0.01
INORGANIC CHEMICALS                               ,SUDAN,KGS,22456049,12.91
INORGANIC CHEMICALS                               ,SURINAME,KGS,6,0.00
INORGANIC CHEMICALS                               ,SWAZILAND,KGS,220524,0.16
INORGANIC CHEMICALS                               ,SWEDEN,KGS,564859,0.94
INORGANIC CHEMICALS                               ,SWITZERLAND,KGS,461029,2.33
INORGANIC CHEMICALS                               ,SYRIA,KGS,201477,0.20
INORGANIC CHEMICALS                               ,TAIWAN,KGS,3815109,10.23
INORGANIC CHEMICALS                               ,TAJIKISTAN,KGS,165,0.01
INORGANIC CHEMICALS                               ,TANZANIA REP,KGS,56543940,23.10
INORGANIC CHEMICALS                               ,THAILAND,KGS,57058475,53.57
INORGANIC CHEMICALS                               ,TIMOR-LESTE,KGS,0,0.00
INORGANIC CHEMICALS                               ,TOGO,KGS,1775653,0.82
INORGANIC CHEMICALS                               ,TRINIDAD,KGS,421033,0.18
INORGANIC CHEMICALS                               ,TUNISIA,KGS,1479471,1.23
INORGANIC CHEMICALS                               ,TURKEY,KGS,48509141,65.09
INORGANIC CHEMICALS                               ,TURKMENISTAN,KGS,26060,0.03
INORGANIC CHEMICALS                               ,U ARAB EMTS,KGS,168823881,107.64
INORGANIC CHEMICALS                               ,U K,KGS,17119881,23.22
INORGANIC CHEMICALS                               ,U S A,KGS,129631928,245.77
INORGANIC CHEMICALS                               ,UGANDA,KGS,5926811,4.10
INORGANIC CHEMICALS                               ,UKRAINE,KGS,564604,0.44
INORGANIC CHEMICALS                               ,URUGUAY,KGS,129478,0.35
INORGANIC CHEMICALS                               ,UZBEKISTAN,KGS,365163,1.32
INORGANIC CHEMICALS                               ,VENEZUELA,KGS,1104575,1.37
INORGANIC CHEMICALS                               ,VIETNAM SOC REP,KGS,66820205,103.38
INORGANIC CHEMICALS                               ,YEMEN REPUBLC,KGS,813037,0.57
INORGANIC CHEMICALS                               ,ZAMBIA,KGS,585570,0.68
INORGANIC CHEMICALS                               ,ZIMBABWE,KGS,1015762,0.69
ORGANIC CHEMICALS                                 ,AFGHANISTAN,KGS,18707,0.11
ORGANIC CHEMICALS                                 ,ALBANIA,KGS,12134,0.10
ORGANIC CHEMICALS                                 ,ALGERIA,KGS,3544951,16.18
ORGANIC CHEMICALS                                 ,ANGOLA,KGS,1375177,2.00
ORGANIC CHEMICALS                                 ,ANTIGUA,KGS,11,0.00
ORGANIC CHEMICALS                                 ,ARGENTINA,KGS,3405092,36.72
ORGANIC CHEMICALS                                 ,ARMENIA,KGS,55529,0.32
ORGANIC CHEMICALS                                 ,ARUBA,KGS,53200,0.13
ORGANIC CHEMICALS                                 ,AUSTRALIA,KGS,6263887,18.23
ORGANIC CHEMICALS                                 ,AUSTRIA,KGS,162767,9.67
ORGANIC CHEMICALS                                 ,AZERBAIJAN,KGS,3673,0.01
ORGANIC CHEMICALS                                 ,BAHAMAS,KGS,0,0.00
ORGANIC CHEMICALS                                 ,BAHARAIN IS,KGS,1895851,3.09
ORGANIC CHEMICALS                                 ,BANGLADESH PR,KGS,42377042,102.33
ORGANIC CHEMICALS                                 ,BARBADOS,KGS,32140,0.10
ORGANIC CHEMICALS                                 ,BELARUS,KGS,59590,1.68
ORGANIC CHEMICALS                                 ,BELGIUM,KGS,241614463,502.32
ORGANIC CHEMICALS                                 ,BELIZE,KGS,35,0.00
ORGANIC CHEMICALS                                 ,BENIN,KGS,126286,0.19
ORGANIC CHEMICALS                                 ,BHUTAN,KGS,1331599,0.89
ORGANIC CHEMICALS                                 ,BOLIVIA,KGS,110585,0.38
ORGANIC CHEMICALS                                 ,BOSNIA-HRZGOVIN,KGS,3125,0.24
ORGANIC CHEMICALS                                 ,BOTSWANA,KGS,153,0.00
ORGANIC CHEMICALS                                 ,BRAZIL,KGS,38919878,270.00
ORGANIC CHEMICALS                                 ,BRUNEI,KGS,137632,0.19
ORGANIC CHEMICALS                                 ,BULGARIA,KGS,104365,2.32
ORGANIC CHEMICALS                                 ,BURKINA FASO,KGS,4132,0.01
